id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
c7acdfe0,2020-01-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-04,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-05,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-06,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-09,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-23,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-24,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-25,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-26,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-27,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-28,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-29,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-30,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-01-31,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-01,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-02,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-03,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-04,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-05,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-06,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-07,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-08,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-09,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-10,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-11,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-12,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-13,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-14,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-15,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-16,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-17,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-18,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-19,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-20,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-21,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-22,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-23,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-24,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-25,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-26,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,8.33,5.56,9.52,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-27,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-28,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-02-29,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-01,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-02,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-03,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-04,1,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-05,1,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-06,5,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-07,5,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-08,11,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,11.46,11.11,13.1,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-09,16,,,,,,,,,,0,0,0,0,0,0,0,1,2,0,0,0,0,-3,13.02,13.89,14.88,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-10,22,,,,,,,,,,0,0,2,0,0,0,0,1,2,0,0,0,0,-3,19.27,25,22.02,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-11,31,,,,,,,,,,0,0,2,0,0,0,0,1,2,0,0,0,0,-3,19.27,25,22.02,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-12,49,1,,603,,,,,,,3,0,2,0,0,0,1,1,2,0,0,0,0,-3,28.65,41.67,32.74,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-13,68,2,,,,,,,,,3,0,2,0,0,0,1,1,2,0,0,0,0,-3,28.65,41.67,32.74,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-14,103,3,,,,,,,,,3,2,2,0,0,0,1,1,2,0,0,0,0,-3,32.81,49.07,37.5,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-15,119,3,,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,37.5,57.41,42.86,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-16,177,4,13,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,37.5,57.41,42.86,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-17,238,5,,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,37.5,57.41,42.86,0,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-18,251,5,,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,39.06,57.41,42.86,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-19,355,5,1,6438,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,39.06,57.41,42.86,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-20,425,5,,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,39.06,57.41,42.86,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-21,536,5,,,,,,,,,3,2,2,0,0,0,1,4,2,0,0,0,0,-3,39.06,57.41,42.86,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-22,634,7,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,41.15,57.41,45.24,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-23,749,8,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,41.15,57.41,45.24,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-24,901,10,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,41.15,57.41,45.24,12.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-25,1051,14,7,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-26,1221,16,,19766,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-27,1389,16,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-28,1638,18,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-29,1862,22,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-30,2055,31,,,,,,,,,3,2,2,0,0,0,1,4,2,1,0,0,0,-3,44.27,57.41,45.24,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-03-31,2311,33,,,,,,,,,3,2,2,4,0,2,2,4,2,1,0,0,0,1,54.69,81.48,57.14,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-01,2554,43,47,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-02,2946,57,56,45903,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-03,3383,71,,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-04,3627,79,116,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-05,4102,94,134,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-06,4413,107,162,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-07,4848,129,191,,,,,,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2020-04-08,5205,159,222,,,,,2425,,,3,2,2,4,0,2,2,4,2,1,1,0,0,1,57.81,81.48,60.71,37.5,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
